X,Y,Z
3.686868686868686851e+00,2.575757575757575246e+00,-9.770005848830537465e-01
3.787878787878787179e+00,2.575757575757575246e+00,-9.913378075143279844e-01
3.888888888888889284e+00,2.575757575757575246e+00,-9.988557146703904710e-01
3.989898989898989612e+00,2.575757575757575246e+00,-9.993267275623554102e-01
4.090909090909089940e+00,2.575757575757575246e+00,-9.925829830859907998e-01
4.191919191919192045e+00,2.575757575757575246e+00,-9.785195603345840931e-01
4.292929292929292373e+00,2.575757575757575246e+00,-9.570970810917878158e-01
4.393939393939394478e+00,2.575757575757575246e+00,-9.283436471427182202e-01
4.494949494949494806e+00,2.575757575757575246e+00,-8.923560844080553611e-01
4.595959595959595134e+00,2.575757575757575246e+00,-8.493004713945168094e-01
4.696969696969697239e+00,2.575757575757575246e+00,-7.994119371937730145e-01
4.797979797979797567e+00,2.575757575757575246e+00,-7.429937221746270026e-01
4.898989898989899672e+00,2.575757575757575246e+00,-6.804155025214587704e-01
5.000000000000000000e+00,2.575757575757575246e+00,-6.121109877947406019e-01
-5.000000000000000000e+00,2.676767676767676463e+00,-5.743076961405250147e-01
-4.898989898989898784e+00,2.676767676767676463e+00,-6.446813710574035294e-01
-4.797979797979797567e+00,2.676767676767676463e+00,-7.096732348258862899e-01
-4.696969696969697239e+00,2.676767676767676463e+00,-7.688375651393347665e-01
-4.595959595959596022e+00,2.676767676767676463e+00,-8.217900098722219493e-01
-4.494949494949494806e+00,2.676767676767676463e+00,-8.682101036876515021e-01
-4.393939393939393590e+00,2.676767676767676463e+00,-9.078430815291836931e-01
-4.292929292929293261e+00,2.676767676767676463e+00,-9.405009789159292088e-01
-4.191919191919192045e+00,2.676767676767676463e+00,-9.660630167891978148e-01
-4.090909090909090828e+00,2.676767676767676463e+00,-9.844752764825281943e-01
-3.989898989898989612e+00,2.676767676767676463e+00,-9.957496781251620188e-01
-3.888888888888888840e+00,2.676767676767676463e+00,-9.999622833643548869e-01
-3.787878787878788067e+00,2.676767676767676463e+00,-9.972509506292221992e-01
-3.686868686868686851e+00,2.676767676767676463e+00,-9.878123781863991093e-01
-3.585858585858585634e+00,2.676767676767676463e+00,-9.718985768881022169e-01
-3.484848484848484862e+00,2.676767676767676463e+00,-9.498128207233987874e-01
-3.383838383838384090e+00,2.676767676767676463e+00,-9.219051289962070239e-01
-3.282828282828282873e+00,2.676767676767676463e+00,-8.885673391170456625e-01
-3.181818181818181657e+00,2.676767676767676463e+00,-8.502278335641704210e-01
-3.080808080808080884e+00,2.676767676767676463e+00,-8.073459885038087869e-01
-2.979797979797979668e+00,2.676767676767676463e+00,-7.604064148250014865e-01
-2.878787878787878896e+00,2.676767676767676463e+00,-7.099130649136228266e-01
-2.777777777777777679e+00,2.676767676767676463e+00,-6.563832803385473147e-01
-2.676767676767676907e+00,2.676767676767676463e+00,-6.003418567300294884e-01
-2.575757575757575690e+00,2.676767676767676463e+00,-5.423152024769225532e-01
-2.474747474747474918e+00,2.676767676767676463e+00,-4.828256674356267153e-01
-2.373737373737373701e+00,2.676767676767676463e+00,-4.223861166063211936e-01
-2.272727272727272929e+00,2.676767676767676463e+00,-3.614948216613972920e-01
-2.171717171717171713e+00,2.676767676767676463e+00,-3.006307402672106499e-01
-2.070707070707070940e+00,2.676767676767676463e+00,-2.402492492700672722e-01
-1.969696969696969724e+00,2.676767676767676463e+00,-1.807783929506009690e-01
-1.868686868686868952e+00,2.676767676767676463e+00,-1.226157015984893212e-01
-1.767676767676767735e+00,2.676767676767676463e+00,-6.612562851356595939e-02
-1.666666666666666519e+00,2.676767676767676463e+00,-1.163764507517935955e-02
-1.565656565656565746e+00,2.676767676767676463e+00,4.055497639473452237e-02
-1.464646464646464530e+00,2.676767676767676463e+00,9.019567374786519043e-02
-1.363636363636363757e+00,2.676767676767676463e+00,1.370643950638004704e-01
-1.262626262626262541e+00,2.676767676767676463e+00,1.809766975257468546e-01
-1.161616161616161769e+00,2.676767676767676463e+00,2.217821716249322173e-01
-1.060606060606060552e+00,2.676767676767676463e+00,2.593622353494292598e-01
-9.595959595959593358e-01,2.676767676767676463e+00,2.936273623299587299e-01
-8.585858585858590075e-01,2.676767676767676463e+00,3.245138278206262106e-01
-7.575757575757577911e-01,2.676767676767676463e+00,3.519800760547417418e-01
-6.565656565656565746e-01,2.676767676767676463e+00,3.760028308494894889e-01
-5.555555555555553582e-01,2.676767676767676463e+00,3.965730870339656544e-01
-4.545454545454550299e-01,2.676767676767676463e+00,4.136921319021718002e-01
-3.535353535353538135e-01,2.676767676767676463e+00,4.273677519993432372e-01
-2.525252525252525970e-01,2.676767676767676463e+00,4.376107798565128659e-01
-1.515151515151513806e-01,2.676767676767676463e+00,4.444321268759812704e-01
-5.050505050505016413e-02,2.676767676767676463e+00,4.478404320684171713e-01
5.050505050505016413e-02,2.676767676767676463e+00,4.478404320684171713e-01
1.515151515151513806e-01,2.676767676767676463e+00,4.444321268759812704e-01
2.525252525252525970e-01,2.676767676767676463e+00,4.376107798565128659e-01
3.535353535353538135e-01,2.676767676767676463e+00,4.273677519993432372e-01
4.545454545454541417e-01,2.676767676767676463e+00,4.136921319021718002e-01
5.555555555555553582e-01,2.676767676767676463e+00,3.965730870339656544e-01
6.565656565656565746e-01,2.676767676767676463e+00,3.760028308494894889e-01
7.575757575757577911e-01,2.676767676767676463e+00,3.519800760547417418e-01
8.585858585858581193e-01,2.676767676767676463e+00,3.245138278206266547e-01
9.595959595959593358e-01,2.676767676767676463e+00,2.936273623299587299e-01
1.060606060606060552e+00,2.676767676767676463e+00,2.593622353494292598e-01
1.161616161616161769e+00,2.676767676767676463e+00,2.217821716249322173e-01
1.262626262626262097e+00,2.676767676767676463e+00,1.809766975257472987e-01
1.363636363636363313e+00,2.676767676767676463e+00,1.370643950638009145e-01
1.464646464646464530e+00,2.676767676767676463e+00,9.019567374786519043e-02
1.565656565656565746e+00,2.676767676767676463e+00,4.055497639473452237e-02
1.666666666666666963e+00,2.676767676767676463e+00,-1.163764507517935955e-02
1.767676767676767291e+00,2.676767676767676463e+00,-6.612562851356595939e-02
1.868686868686868507e+00,2.676767676767676463e+00,-1.226157015984893212e-01
1.969696969696969724e+00,2.676767676767676463e+00,-1.807783929506009690e-01
2.070707070707070940e+00,2.676767676767676463e+00,-2.402492492700672722e-01
2.171717171717171269e+00,2.676767676767676463e+00,-3.006307402672102613e-01
2.272727272727272485e+00,2.676767676767676463e+00,-3.614948216613972920e-01
2.373737373737373701e+00,2.676767676767676463e+00,-4.223861166063211936e-01
2.474747474747474918e+00,2.676767676767676463e+00,-4.828256674356267153e-01
2.575757575757575246e+00,2.676767676767676463e+00,-5.423152024769221091e-01
2.676767676767676463e+00,2.676767676767676463e+00,-6.003418567300291553e-01
2.777777777777777679e+00,2.676767676767676463e+00,-6.563832803385473147e-01
2.878787878787878896e+00,2.676767676767676463e+00,-7.099130649136228266e-01
2.979797979797979224e+00,2.676767676767676463e+00,-7.604064148250014865e-01
3.080808080808081328e+00,2.676767676767676463e+00,-8.073459885038087869e-01
3.181818181818181657e+00,2.676767676767676463e+00,-8.502278335641704210e-01
3.282828282828281985e+00,2.676767676767676463e+00,-8.885673391170452184e-01
3.383838383838384090e+00,2.676767676767676463e+00,-9.219051289962070239e-01
3.484848484848484418e+00,2.676767676767676463e+00,-9.498128207233987874e-01
3.585858585858586522e+00,2.676767676767676463e+00,-9.718985768881023279e-01
3.686868686868686851e+00,2.676767676767676463e+00,-9.878123781863991093e-01
3.787878787878787179e+00,2.676767676767676463e+00,-9.972509506292221992e-01
3.888888888888889284e+00,2.676767676767676463e+00,-9.999622833643548869e-01
3.989898989898989612e+00,2.676767676767676463e+00,-9.957496781251620188e-01
4.090909090909089940e+00,2.676767676767676463e+00,-9.844752764825283053e-01
4.191919191919192045e+00,2.676767676767676463e+00,-9.660630167891978148e-01
4.292929292929292373e+00,2.676767676767676463e+00,-9.405009789159292088e-01
4.393939393939394478e+00,2.676767676767676463e+00,-9.078430815291836931e-01
4.494949494949494806e+00,2.676767676767676463e+00,-8.682101036876515021e-01
4.595959595959595134e+00,2.676767676767676463e+00,-8.217900098722225044e-01
4.696969696969697239e+00,2.676767676767676463e+00,-7.688375651393347665e-01
4.797979797979797567e+00,2.676767676767676463e+00,-7.096732348258862899e-01
4.898989898989899672e+00,2.676767676767676463e+00,-6.446813710574028633e-01
5.000000000000000000e+00,2.676767676767676463e+00,-5.743076961405250147e-01
-5.000000000000000000e+00,2.777777777777777679e+00,-5.340559982045119947e-01
-4.898989898989898784e+00,2.777777777777777679e+00,-6.063606462811473863e-01
-4.797979797979797567e+00,2.777777777777777679e+00,-6.736378386703045784e-01
-4.696969696969697239e+00,2.777777777777777679e+00,-7.354307468053894459e-01
-4.595959595959596022e+00,2.777777777777777679e+00,-7.913412075547029412e-01
-4.494949494949494806e+00,2.777777777777777679e+00,-8.410323504166556940e-01
-4.393939393939393590e+00,2.777777777777777679e+00,-8.842305457809357394e-01
-4.292929292929293261e+00,2.777777777777777679e+00,-9.207266632634973913e-01
-4.191919191919192045e+00,2.777777777777777679e+00,-9.503766367522082925e-01
-4.090909090909090828e+00,2.777777777777777679e+00,-9.731013404313866300e-01
-3.989898989898989612e+00,2.777777777777777679e+00,-9.888857876092663757e-01
-3.888888888888888840e+00,2.777777777777777679e+00,-9.977776715759488768e-01
-3.787878787878788067e+00,2.777777777777777679e+00,-9.998852748963829029e-01
-3.686868686868686851e+00,2.777777777777777679e+00,-9.953747804221314555e-01
-3.585858585858585634e+00,2.777777777777777679e+00,-9.844670238196906453e-01
-3.484848484848484862e+00,2.777777777777777679e+00,-9.674337334988222237e-01
-3.383838383838384090e+00,2.777777777777777679e+00,-9.445933094235463567e-01
-3.282828282828282873e+00,2.777777777777777679e+00,-9.163061973481300138e-01
-3.181818181818181657e+00,2.777777777777777679e+00,-8.829699194930361594e-01
-3.080808080808080884e+00,2.777777777777777679e+00,-8.450138265193366527e-01
-2.979797979797979668e+00,2.777777777777777679e+00,-8.028936388376252120e-01
-2.878787878787878896e+00,2.777777777777777679e+00,-7.570858477670423525e-01
-2.777777777777777679e+00,2.777777777777777679e+00,-7.080820488134967894e-01
-2.676767676767676907e+00,2.777777777777777679e+00,-6.563832803385476478e-01
-2.575757575757575690e+00,2.777777777777777679e+00,-6.024944411179998793e-01
-2.474747474747474918e+00,2.777777777777777679e+00,-5.469188597182981226e-01
-2.373737373737373701e+00,2.777777777777777679e+00,-4.901530872230026592e-01
-2.272727272727272929e+00,2.777777777777777679e+00,-4.326819825903185923e-01
-2.171717171717171713e+00,2.777777777777777679e+00,-3.749741567780226492e-01
-2.070707070707070940e+00,2.777777777777777679e+00,-3.174778376875992403e-01
-1.969696969696969724e+00,2.777777777777777679e+00,-2.606172128977300995e-01
-1.868686868686868952e+00,2.777777777777777679e+00,-2.047893010107203760e-01
-1.767676767676767735e+00,2.777777777777777679e+00,-1.503613951469782162e-01
-1.666666666666666519e+00,2.777777777777777679e+00,-9.766911361076016651e-02
-1.565656565656565746e+00,2.777777777777777679e+00,-4.701508293690345730e-02
-1.464646464646464530e+00,2.777777777777777679e+00,1.331732648715323397e-03
-1.363636363636363757e+00,2.777777777777777679e+00,4.713605389019267372e-02
-1.262626262626262541e+00,2.777777777777777679e+00,9.019567374786474634e-02
-1.161616161616161769e+00,2.777777777777777679e+00,1.303402368660746824e-01
-1.060606060606060552e+00,2.777777777777777679e+00,1.674294550811462057e-01
-9.595959595959593358e-01,2.777777777777777679e+00,2.013508195994011263e-01
-8.585858585858590075e-01,2.777777777777777679e+00,2.320168873626795858e-01
-7.575757575757577911e-01,2.777777777777777679e+00,2.593622353494288157e-01
-6.565656565656565746e-01,2.777777777777777679e+00,2.833401912290589575e-01
-5.555555555555553582e-01,2.777777777777777679e+00,3.039194608600496728e-01
-4.545454545454550299e-01,2.777777777777777679e+00,3.210807815010094379e-01
-3.535353535353538135e-01,2.777777777777777679e+00,3.348137332323871673e-01
-2.525252525252525970e-01,2.777777777777777679e+00,3.451138390752220286e-01
-1.515151515151513806e-01,2.777777777777777679e+00,3.519800760547412977e-01
-5.050505050505016413e-02,2.777777777777777679e+00,3.554129048282420045e-01
5.050505050505016413e-02,2.777777777777777679e+00,3.554129048282420045e-01
1.515151515151513806e-01,2.777777777777777679e+00,3.519800760547412977e-01
2.525252525252525970e-01,2.777777777777777679e+00,3.451138390752220286e-01
3.535353535353538135e-01,2.777777777777777679e+00,3.348137332323871673e-01
4.545454545454541417e-01,2.777777777777777679e+00,3.210807815010094379e-01
5.555555555555553582e-01,2.777777777777777679e+00,3.039194608600496728e-01
6.565656565656565746e-01,2.777777777777777679e+00,2.833401912290589575e-01
7.575757575757577911e-01,2.777777777777777679e+00,2.593622353494288157e-01
8.585858585858581193e-01,2.777777777777777679e+00,2.320168873626800021e-01
9.595959595959593358e-01,2.777777777777777679e+00,2.013508195994011263e-01
1.060606060606060552e+00,2.777777777777777679e+00,1.674294550811462057e-01
1.161616161616161769e+00,2.777777777777777679e+00,1.303402368660746824e-01
1.262626262626262097e+00,2.777777777777777679e+00,9.019567374786519043e-02
1.363636363636363313e+00,2.777777777777777679e+00,4.713605389019311781e-02
1.464646464646464530e+00,2.777777777777777679e+00,1.331732648715323397e-03
1.565656565656565746e+00,2.777777777777777679e+00,-4.701508293690345730e-02
1.666666666666666963e+00,2.777777777777777679e+00,-9.766911361076061060e-02
1.767676767676767291e+00,2.777777777777777679e+00,-1.503613951469777721e-01
1.868686868686868507e+00,2.777777777777777679e+00,-2.047893010107203760e-01
1.969696969696969724e+00,2.777777777777777679e+00,-2.606172128977300995e-01
2.070707070707070940e+00,2.777777777777777679e+00,-3.174778376875992403e-01
2.171717171717171269e+00,2.777777777777777679e+00,-3.749741567780222606e-01
2.272727272727272485e+00,2.777777777777777679e+00,-4.326819825903181482e-01
2.373737373737373701e+00,2.777777777777777679e+00,-4.901530872230026592e-01
2.474747474747474918e+00,2.777777777777777679e+00,-5.469188597182981226e-01
2.575757575757575246e+00,2.777777777777777679e+00,-6.024944411179995463e-01
2.676767676767676463e+00,2.777777777777777679e+00,-6.563832803385473147e-01
2.777777777777777679e+00,2.777777777777777679e+00,-7.080820488134967894e-01
2.878787878787878896e+00,2.777777777777777679e+00,-7.570858477670423525e-01
2.979797979797979224e+00,2.777777777777777679e+00,-8.028936388376252120e-01
3.080808080808081328e+00,2.777777777777777679e+00,-8.450138265193366527e-01
3.181818181818181657e+00,2.777777777777777679e+00,-8.829699194930361594e-01
3.282828282828281985e+00,2.777777777777777679e+00,-9.163061973481296807e-01
3.383838383838384090e+00,2.777777777777777679e+00,-9.445933094235463567e-01
3.484848484848484418e+00,2.777777777777777679e+00,-9.674337334988220016e-01
3.585858585858586522e+00,2.777777777777777679e+00,-9.844670238196908674e-01
3.686868686868686851e+00,2.777777777777777679e+00,-9.953747804221314555e-01
3.787878787878787179e+00,2.777777777777777679e+00,-9.998852748963827919e-01
3.888888888888889284e+00,2.777777777777777679e+00,-9.977776715759488768e-01
3.989898989898989612e+00,2.777777777777777679e+00,-9.888857876092663757e-01
4.090909090909089940e+00,2.777777777777777679e+00,-9.731013404313868520e-01
4.191919191919192045e+00,2.777777777777777679e+00,-9.503766367522082925e-01
4.292929292929292373e+00,2.777777777777777679e+00,-9.207266632634977244e-01
4.393939393939394478e+00,2.777777777777777679e+00,-8.842305457809352953e-01
4.494949494949494806e+00,2.777777777777777679e+00,-8.410323504166556940e-01
4.595959595959595134e+00,2.777777777777777679e+00,-7.913412075547029412e-01
4.696969696969697239e+00,2.777777777777777679e+00,-7.354307468053894459e-01
4.797979797979797567e+00,2.777777777777777679e+00,-6.736378386703045784e-01
4.898989898989899672e+00,2.777777777777777679e+00,-6.063606462811473863e-01
5.000000000000000000e+00,2.777777777777777679e+00,-5.340559982045119947e-01
-5.000000000000000000e+00,2.878787878787878896e+00,-4.913684126278692332e-01
-4.898989898989898784e+00,2.878787878787878896e+00,-5.654463478072158100e-01
-4.797979797979797567e+00,2.878787878787878896e+00,-6.348600940159035977e-01
-4.696969696969697239e+00,2.878787878787878896e+00,-6.991427007621211498e-01
-4.595959595959596022e+00,2.878787878787878896e+00,-7.578831416489040240e-01
-4.494949494949494806e+00,2.878787878787878896e+00,-8.107290478552425794e-01
-4.393939393939393590e+00,2.878787878787878896e+00,-8.573887871223715429e-01
-4.292929292929293261e+00,2.878787878787878896e+00,-8.976328763397463106e-01
-4.191919191919192045e+00,2.878787878787878896e+00,-9.312947232473663961e-01
-4.090909090909090828e+00,2.878787878787878896e+00,-9.582707002037000876e-01
-3.989898989898989612e+00,2.878787878787878896e+00,-9.785195603345840931e-01
-3.888888888888888840e+00,2.878787878787878896e+00,-9.920612136026401018e-01
-3.787878787878788067e+00,2.878787878787878896e+00,-9.989748873454948885e-01
-3.686868686868686851e+00,2.878787878787878896e+00,-9.993967025536916182e-01
-3.585858585858585634e+00,2.878787878787878896e+00,-9.935167035284443449e-01
-3.484848484848484862e+00,2.878787878787878896e+00,-9.815753845120098742e-01
-3.383838383838384090e+00,2.878787878787878896e+00,-9.638597623606821596e-01
-3.282828282828282873e+00,2.878787878787878896e+00,-9.406990492782368873e-01
-3.181818181818181657e+00,2.878787878787878896e+00,-9.124599839971050397e-01
-3.080808080808080884e+00,2.878787878787878896e+00,-8.795418835415976799e-01
-2.979797979797979668e+00,2.878787878787878896e+00,-8.423714807930515747e-01
-2.878787878787878896e+00,2.878787878787878896e+00,-8.013976154660542583e-01
-2.777777777777777679e+00,2.878787878787878896e+00,-7.570858477670423525e-01
-2.676767676767676907e+00,2.878787878787878896e+00,-7.099130649136231597e-01
-2.575757575757575690e+00,2.878787878787878896e+00,-6.603621508187130784e-01
-2.474747474747474918e+00,2.878787878787878896e+00,-6.089167885624500176e-01
-2.373737373737373701e+00,2.878787878787878896e+00,-5.560564637600942106e-01
-2.272727272727272929e+00,2.878787878787878896e+00,-5.022517345567550917e-01
-2.171717171717171713e+00,2.878787878787878896e+00,-4.479598307067353402e-01
-2.070707070707070940e+00,2.878787878787878896e+00,-3.936206399888853014e-01
-1.969696969696969724e+00,2.878787878787878896e+00,-3.396531350267992799e-01
-1.868686868686868952e+00,2.878787878787878896e+00,-2.864522873772800682e-01
-1.767676767676767735e+00,2.878787878787878896e+00,-2.343865084741042493e-01
-1.666666666666666519e+00,2.878787878787878896e+00,-1.837956486226815234e-01
-1.565656565656565746e+00,2.878787878787878896e+00,-1.349895757022077092e-01
-1.464646464646464530e+00,2.878787878787878896e+00,-8.824734453638138909e-02
-1.363636363636363757e+00,2.878787878787878896e+00,-4.381695607087819633e-02
-1.262626262626262541e+00,2.878787878787878896e+00,-1.915692631495580526e-03
-1.161616161616161769e+00,2.878787878787878896e+00,3.726899820551109188e-02
-1.060606060606060552e+00,2.878787878787878896e+00,7.357811295840004095e-02
-9.595959595959593358e-01,2.878787878787878896e+00,1.068792512251472565e-01
-8.585858585858590075e-01,2.878787878787878896e+00,1.370643950638000264e-01
-7.575757575757577911e-01,2.878787878787878896e+00,1.640473929515557927e-01
-6.565656565656565746e-01,2.878787878787878896e+00,1.877612442888051125e-01
-5.555555555555553582e-01,2.878787878787878896e+00,2.081552897321520545e-01
-4.545454545454550299e-01,2.878787878787878896e+00,2.251924186589829291e-01
-3.535353535353538135e-01,2.878787878787878896e+00,2.388464070144934170e-01
-2.525252525252525970e-01,2.878787878787878896e+00,2.490994960537681047e-01
-1.515151515151513806e-01,2.878787878787878896e+00,2.559403146991470757e-01
-5.050505050505016413e-02,2.878787878787878896e+00,2.593622353494284272e-01
5.050505050505016413e-02,2.878787878787878896e+00,2.593622353494284272e-01
1.515151515151513806e-01,2.878787878787878896e+00,2.559403146991470757e-01
2.525252525252525970e-01,2.878787878787878896e+00,2.490994960537681047e-01
3.535353535353538135e-01,2.878787878787878896e+00,2.388464070144934170e-01
4.545454545454541417e-01,2.878787878787878896e+00,2.251924186589833454e-01
5.555555555555553582e-01,2.878787878787878896e+00,2.081552897321520545e-01
6.565656565656565746e-01,2.878787878787878896e+00,1.877612442888051125e-01
7.575757575757577911e-01,2.878787878787878896e+00,1.640473929515557927e-01
8.585858585858581193e-01,2.878787878787878896e+00,1.370643950638004704e-01
9.595959595959593358e-01,2.878787878787878896e+00,1.068792512251472565e-01
1.060606060606060552e+00,2.878787878787878896e+00,7.357811295840004095e-02
1.161616161616161769e+00,2.878787878787878896e+00,3.726899820551109188e-02
1.262626262626262097e+00,2.878787878787878896e+00,-1.915692631495580526e-03
1.363636363636363313e+00,2.878787878787878896e+00,-4.381695607087775224e-02
1.464646464646464530e+00,2.878787878787878896e+00,-8.824734453638138909e-02
1.565656565656565746e+00,2.878787878787878896e+00,-1.349895757022077092e-01
1.666666666666666963e+00,2.878787878787878896e+00,-1.837956486226815234e-01
1.767676767676767291e+00,2.878787878787878896e+00,-2.343865084741042493e-01
1.868686868686868507e+00,2.878787878787878896e+00,-2.864522873772800682e-01
1.969696969696969724e+00,2.878787878787878896e+00,-3.396531350267992799e-01
2.070707070707070940e+00,2.878787878787878896e+00,-3.936206399888853014e-01
2.171717171717171269e+00,2.878787878787878896e+00,-4.479598307067353402e-01
2.272727272727272485e+00,2.878787878787878896e+00,-5.022517345567547586e-01
2.373737373737373701e+00,2.878787878787878896e+00,-5.560564637600942106e-01
2.474747474747474918e+00,2.878787878787878896e+00,-6.089167885624500176e-01
2.575757575757575246e+00,2.878787878787878896e+00,-6.603621508187130784e-01
2.676767676767676463e+00,2.878787878787878896e+00,-7.099130649136228266e-01
2.777777777777777679e+00,2.878787878787878896e+00,-7.570858477670423525e-01
2.878787878787878896e+00,2.878787878787878896e+00,-8.013976154660542583e-01
2.979797979797979224e+00,2.878787878787878896e+00,-8.423714807930515747e-01
3.080808080808081328e+00,2.878787878787878896e+00,-8.795418835415976799e-01
3.181818181818181657e+00,2.878787878787878896e+00,-9.124599839971050397e-01
3.282828282828281985e+00,2.878787878787878896e+00,-9.406990492782368873e-01
3.383838383838384090e+00,2.878787878787878896e+00,-9.638597623606821596e-01
3.484848484848484418e+00,2.878787878787878896e+00,-9.815753845120098742e-01
3.585858585858586522e+00,2.878787878787878896e+00,-9.935167035284444559e-01
3.686868686868686851e+00,2.878787878787878896e+00,-9.993967025536916182e-01
3.787878787878787179e+00,2.878787878787878896e+00,-9.989748873454949996e-01
3.888888888888889284e+00,2.878787878787878896e+00,-9.920612136026401018e-01
3.989898989898989612e+00,2.878787878787878896e+00,-9.785195603345840931e-01
4.090909090909089940e+00,2.878787878787878896e+00,-9.582707002037003097e-01
4.191919191919192045e+00,2.878787878787878896e+00,-9.312947232473663961e-01
4.292929292929292373e+00,2.878787878787878896e+00,-8.976328763397466437e-01
4.393939393939394478e+00,2.878787878787878896e+00,-8.573887871223710988e-01
4.494949494949494806e+00,2.878787878787878896e+00,-8.107290478552425794e-01
4.595959595959595134e+00,2.878787878787878896e+00,-7.578831416489045791e-01
4.696969696969697239e+00,2.878787878787878896e+00,-6.991427007621211498e-01
4.797979797979797567e+00,2.878787878787878896e+00,-6.348600940159035977e-01
4.898989898989899672e+00,2.878787878787878896e+00,-5.654463478072151439e-01
5.000000000000000000e+00,2.878787878787878896e+00,-4.913684126278692332e-01
-5.000000000000000000e+00,2.979797979797979224e+00,-4.462776715625189072e-01
-4.898989898989898784e+00,2.979797979797979224e+00,-5.219521951510355251e-01
-4.797979797979797567e+00,2.979797979797979224e+00,-5.933336631399143135e-01
-4.696969696969697239e+00,2.979797979797979224e+00,-6.599460589034092939e-01
-4.595959595959596022e+00,2.979797979797979224e+00,-7.213665170702686646e-01
-4.494949494949494806e+00,2.979797979797979224e+00,-7.772281583038075370e-01
-4.393939393939393590e+00,2.979797979797979224e+00,-8.272222942249516375e-01
-4.292929292929293261e+00,2.979797979797979224e+00,-8.710999896610638338e-01
-4.191919191919192045e+00,2.979797979797979224e+00,-9.086729766131126373e-01
-4.090909090909090828e+00,2.979797979797979224e+00,-9.398139215614219610e-01
-3.989898989898989612e+00,2.979797979797979224e+00,-9.644560549004088656e-01
-3.888888888888888840e+00,2.979797979797979224e+00,-9.825921783309261581e-01
-3.787878787878788067e+00,2.979797979797979224e+00,-9.942730728725142075e-01
-3.686868686868686851e+00,2.979797979797979224e+00,-9.996053367169558390e-01
-3.585858585858585634e+00,2.979797979797979224e+00,-9.987486883621267131e-01
-3.484848484848484862e+00,2.979797979797979224e+00,-9.919127762779678115e-01
-3.383838383838384090e+00,2.979797979797979224e+00,-9.793535417053728098e-01
-3.282828282828282873e+00,2.979797979797979224e+00,-9.613691860192185024e-01
-3.181818181818181657e+00,2.979797979797979224e+00,-9.382957983486431841e-01
-3.080808080808080884e+00,2.979797979797979224e+00,-9.105027027956644758e-01
-2.979797979797979668e+00,2.979797979797979224e+00,-8.783875875866031802e-01
-2.878787878787878896e+00,2.979797979797979224e+00,-8.423714807930515747e-01
-2.777777777777777679e+00,2.979797979797979224e+00,-8.028936388376252120e-01
-2.676767676767676907e+00,2.979797979797979224e+00,-7.604064148250014865e-01
-2.575757575757575690e+00,2.979797979797979224e+00,-7.153701737835156393e-01
-2.474747474747474918e+00,2.979797979797979224e+00,-6.682483211412078017e-01
-2.373737373737373701e+00,2.979797979797979224e+00,-6.195025091673417306e-01
-2.272727272727272929e+00,2.979797979797979224e+00,-5.695880836604296782e-01
-2.171717171717171713e+00,2.979797979797979224e+00,-5.189498298299879409e-01
-2.070707070707070940e+00,2.979797979797979224e+00,-4.680180720738764122e-01
-1.969696969696969724e+00,2.979797979797979224e+00,-4.172051771676853482e-01
-1.868686868686868952e+00,2.979797979797979224e+00,-3.669025042302960782e-01
-1.767676767676767735e+00,2.979797979797979224e+00,-3.174778376875987962e-01
-1.666666666666666519e+00,2.979797979797979224e+00,-2.692733313115003302e-01
-1.565656565656565746e+00,2.979797979797979224e+00,-2.226039822674245605e-01
-1.464646464646464530e+00,2.979797979797979224e+00,-1.777566439909827878e-01
-1.363636363636363757e+00,2.979797979797979224e+00,-1.349895757022068210e-01
-1.262626262626262541e+00,2.979797979797979224e+00,-9.453251457499847743e-02
-1.161616161616161769e+00,2.979797979797979224e+00,-5.658724419823841362e-02
-1.060606060606060552e+00,2.979797979797979224e+00,-2.132862026155559268e-02
-9.595959595959593358e-01,2.979797979797979224e+00,1.109399826848144963e-02
-8.585858585858590075e-01,2.979797979797979224e+00,4.055497639473452237e-02
-7.575757575757577911e-01,2.979797979797979224e+00,6.695036382155798715e-02
-6.565656565656565746e-01,2.979797979797979224e+00,9.019567374786519043e-02
-5.555555555555553582e-01,2.979797979797979224e+00,1.102235715251407289e-01
-4.545454545454550299e-01,2.979797979797979224e+00,1.269815692952059871e-01
-3.535353535353538135e-01,2.979797979797979224e+00,1.404298235528452232e-01
-2.525252525252525970e-01,2.979797979797979224e+00,1.505391295031833221e-01
-1.515151515151513806e-01,2.979797979797979224e+00,1.572891988815159348e-01
-5.050505050505016413e-02,2.979797979797979224e+00,1.606672966102636047e-01
5.050505050505016413e-02,2.979797979797979224e+00,1.606672966102636047e-01
1.515151515151513806e-01,2.979797979797979224e+00,1.572891988815159348e-01
2.525252525252525970e-01,2.979797979797979224e+00,1.505391295031833221e-01
3.535353535353538135e-01,2.979797979797979224e+00,1.404298235528452232e-01
4.545454545454541417e-01,2.979797979797979224e+00,1.269815692952064312e-01
5.555555555555553582e-01,2.979797979797979224e+00,1.102235715251407289e-01
6.565656565656565746e-01,2.979797979797979224e+00,9.019567374786519043e-02
7.575757575757577911e-01,2.979797979797979224e+00,6.695036382155798715e-02
8.585858585858581193e-01,2.979797979797979224e+00,4.055497639473496646e-02
9.595959595959593358e-01,2.979797979797979224e+00,1.109399826848144963e-02
1.060606060606060552e+00,2.979797979797979224e+00,-2.132862026155559268e-02
